income,dti,credit_history,delinquencies,revolving_utilization,open_accounts,credit_card_limit,default
72410.96,0.02,10.74,0,0.71,2,11568.62,0
30394.34,0.249,6.77,1,0.624,12,6902.74,0
43283.67,0.228,11.02,2,0.374,10,7022.02,0
25000.0,0.178,10.81,1,0.787,4,12492.58,0
39549.07,0.147,7.43,1,0.265,6,3312.95,0
47577.88,0.212,7.33,0,0.16,1,18566.46,0
74125.76,0.183,4.93,1,0.501,1,10708.02,0
69227.32,0.194,9.44,1,0.572,5,14936.56,0
71315.89,0.317,10.53,0,0.447,1,18364.94,0
33373.51,0.213,11.2,3,0.482,13,2695.04,0
36834.58,0.233,5.14,1,0.608,2,6222.14,0
25000.0,0.478,14.4,1,0.619,11,5605.02,0
31247.53,0.312,0.5,0,0.53,12,13551.38,0
25000.0,0.239,7.5,0,0.074,9,17073.59,0
45612.54,0.104,13.78,3,0.105,1,5625.38,0
31446.83,0.376,5.99,0,0.752,4,17479.05,0
27296.18,0.066,10.61,0,0.453,9,16055.56,0
35440.3,0.224,13.24,1,0.616,13,13088.9,0
26510.42,0.164,5.91,0,0.215,10,10925.57,0
44719.1,0.267,12.9,1,0.428,8,11183.46,0
44336.19,0.202,3.35,1,0.477,7,14630.99,0
35936.21,0.115,2.58,2,0.733,8,6392.63,0
31078.25,0.073,5.63,1,0.468,12,22316.62,0
25114.37,0.332,2.8,2,0.51,4,12456.36,0
48745.82,0.355,8.34,1,0.569,3,14299.42,0
43479.82,0.332,2.44,1,0.661,13,4490.75,0
47217.05,0.177,1.56,2,0.556,10,14870.87,0
36053.08,0.26,1.37,0,0.771,8,12255.33,0
37187.46,0.159,3.68,3,0.363,11,10467.63,0
66482.88,0.307,7.75,1,0.563,4,3369.46,0
32526.01,0.038,4.64,1,0.532,13,11490.35,0
35974.82,0.417,10.48,1,0.253,6,19269.25,0
52070.94,0.213,8.14,2,0.529,10,8408.77,0
44623.64,0.373,11.67,0,0.164,9,18762.15,0
25000.0,0.514,14.22,1,0.769,7,9901.76,1
25000.0,0.197,5.63,2,0.508,10,13619.79,0
31847.34,0.34,5.7,3,0.523,2,14870.62,0
55193.74,0.109,8.95,5,0.247,9,12442.04,0
50771.25,0.228,2.54,1,0.472,2,11816.91,0
48138.29,0.151,3.87,0,0.307,11,6735.28,0
49996.61,0.044,8.09,0,0.563,9,3123.27,0
28591.63,0.033,10.93,0,0.588,7,7314.89,0
49531.62,0.188,4.16,2,0.376,12,2181.44,0
29072.58,0.188,5.91,1,0.49,10,11060.85,0
55913.14,0.349,3.04,1,0.38,2,9113.5,0
33567.12,0.247,6.16,2,0.146,12,8595.79,0
44292.43,0.347,3.15,2,0.357,12,3602.23,0
25000.0,0.222,4.35,2,0.29,13,5804.58,0
25031.46,0.359,8.25,1,0.534,2,8448.9,0
58790.59,0.222,2.22,1,0.24,7,10590.21,0
51129.16,0.051,4.26,1,0.481,4,13889.14,0
26205.44,0.427,2.8,2,0.644,3,4796.25,1
62941.25,0.255,8.65,2,0.405,12,27121.14,0
27398.0,0.026,9.4,0,0.33,6,11559.44,0
40416.22,0.088,5.95,1,0.279,1,10169.3,0
33926.94,0.353,9.07,0,0.379,1,19363.76,0
29050.9,0.249,10.57,3,0.379,6,18250.65,0
60402.1,0.416,10.18,0,0.223,13,6018.02,0
72384.21,0.367,7.56,1,0.648,6,12149.16,0
42718.87,0.309,6.1,1,0.414,2,15394.81,0
68466.48,0.187,1.04,2,0.657,1,5037.99,0
36372.73,0.438,10.52,1,0.38,2,3585.11,0
41685.47,0.148,13.24,1,0.12,9,7625.56,0
42025.05,0.229,4.43,1,0.361,13,6719.41,0
26773.07,0.068,5.03,2,0.608,12,10550.06,0
47801.39,0.216,6.78,1,0.855,13,11904.04,0
51451.38,0.371,8.73,0,0.179,7,12410.25,0
37770.52,0.388,0.5,1,0.379,5,17028.78,0
25000.0,0.205,8.6,1,0.041,9,11416.34,0
45647.17,0.247,5.37,2,0.293,7,10954.08,0
25000.0,0.103,6.07,0,0.461,7,17217.7,0
30213.85,0.131,8.25,0,0.409,11,18568.54,0
42024.05,0.217,8.77,0,0.539,2,16416.34,0
30657.06,0.044,8.99,1,0.429,5,8680.89,0
43861.26,0.284,7.81,1,0.403,1,13473.65,0
37079.75,0.271,9.65,1,0.172,4,9792.3,0
25000.0,0.175,8.85,0,0.414,3,12183.68,0
42565.1,0.161,9.73,1,0.574,3,12217.83,0
49281.44,0.245,3.32,1,0.187,8,9570.46,0
57201.77,0.108,10.92,1,0.555,9,3754.15,0
35302.22,0.083,5.33,0,0.199,3,7515.51,0
39280.39,0.154,13.7,2,0.625,13,28858.58,0
25000.0,0.022,4.85,0,0.119,10,17303.18,0
79834.52,0.384,9.04,1,0.486,4,7808.7,0
67965.32,0.172,8.5,2,0.402,10,10719.65,0
39690.14,0.163,5.87,0,0.356,10,7856.26,0
38418.92,0.463,7.42,0,0.364,13,9824.03,0
25000.0,0.09,9.75,1,0.462,2,19004.62,0
57661.32,0.32,3.68,1,0.082,2,7252.69,0
48874.03,0.199,2.65,0,0.563,1,15081.59,0
53342.26,0.254,6.3,4,0.831,2,16594.55,1
34827.52,0.034,8.23,0,0.26,3,17882.1,0
34053.9,0.05,3.2,0,0.446,5,6650.22,0
26045.58,0.155,9.64,1,0.42,13,15558.95,0
52696.45,0.055,8.26,1,0.644,11,2745.74,0
62208.93,0.088,9.06,5,0.263,3,5970.77,0
59477.84,0.127,7.12,1,0.308,4,8990.31,0
42853.4,0.268,2.32,1,0.395,9,13409.67,0
35798.88,0.348,7.83,1,0.384,2,3977.73,0
27772.74,0.155,7.08,1,0.453,6,10866.47,0
31394.48,0.429,6.01,0,0.329,4,15517.58,0
47270.55,0.329,11.38,1,0.45,1,9334.31,0
36330.26,0.214,6.93,1,0.856,4,15968.1,0
71288.58,0.278,0.5,0,0.12,10,10750.42,0
60073.53,0.196,4.67,0,0.202,2,5488.94,0
32512.07,0.085,11.36,1,0.29,12,13688.62,0
26226.31,0.275,9.27,0,0.771,11,4397.01,0
33125.33,0.24,6.83,2,0.576,8,12970.55,0
58272.41,0.213,5.18,2,0.605,11,13070.46,0
33410.56,0.175,7.92,1,0.586,4,18371.87,0
48586.25,0.06,9.43,3,0.503,9,12090.67,0
32923.5,0.146,3.37,0,0.711,6,10498.18,0
45256.77,0.211,8.09,0,0.515,12,8876.99,0
48283.72,0.046,4.42,2,0.135,13,14439.96,0
56672.35,0.123,6.75,1,0.519,3,10812.16,0
66279.38,0.168,2.92,0,0.548,11,11987.57,0
63486.35,0.284,7.83,0,0.432,11,13070.73,0
33337.56,0.198,3.33,4,0.713,12,15359.03,1
38121.87,0.136,1.3,2,0.571,8,14827.7,0
26615.96,0.291,6.33,0,0.282,1,23464.83,0
36956.99,0.156,6.2,0,0.411,5,12143.72,0
40477.88,0.172,8.55,0,0.139,4,14262.56,0
34843.23,0.213,9.12,1,0.281,8,14028.91,0
33649.23,0.104,6.15,3,0.41,5,5879.89,0
57597.13,0.149,6.3,0,0.856,11,10351.64,0
55139.36,0.136,7.01,1,0.636,13,10177.26,0
46151.87,0.13,3.71,1,0.782,9,15022.09,0
25664.69,0.088,3.26,1,0.426,11,9694.44,0
43058.97,0.256,6.86,0,0.398,12,12583.01,0
35084.65,0.209,8.16,1,0.282,6,15774.48,0
63608.64,0.389,12.78,1,0.298,10,17399.24,0
25000.0,0.259,2.67,1,0.439,5,22455.03,0
33004.91,0.195,1.09,0,0.618,7,9350.07,0
32685.03,0.249,5.91,4,0.107,3,7016.05,0
34087.95,0.076,7.54,0,0.296,5,16353.46,0
56114.67,0.136,0.5,1,0.331,6,15176.07,0
25000.0,0.232,9.53,0,0.236,2,6059.7,0
37316.16,0.368,7.76,1,0.134,13,8345.37,0
54054.72,0.083,7.68,1,0.28,9,10217.12,0
56559.09,0.062,6.97,1,0.236,12,20458.94,0
33117.69,0.138,9.52,1,0.191,1,20154.74,0
31636.84,0.15,3.61,1,0.644,3,3655.58,0
45305.09,0.353,4.61,0,0.537,4,1568.53,0
42313.56,0.282,1.55,1,0.516,7,15339.85,0
41121.69,0.098,6.77,0,0.7,10,10967.97,0
25000.0,0.238,6.68,0,0.168,4,8775.35,0
27051.28,0.105,11.94,2,0.135,9,1000.0,0
29669.41,0.216,6.05,0,0.292,5,19540.69,0
50264.46,0.452,3.91,2,0.146,7,14495.85,0
25000.0,0.276,8.22,1,0.348,10,4249.78,0
27824.73,0.164,3.87,1,0.281,8,20693.57,0
38023.73,0.073,5.31,1,0.041,8,8692.07,0
25574.26,0.234,5.16,0,0.256,9,17485.0,0
50261.71,0.142,15.51,0,0.735,10,19234.21,0
34996.69,0.294,9.43,2,0.543,11,17213.77,0
76230.51,0.103,10.67,2,0.697,3,4531.9,0
32196.03,0.286,11.94,2,0.658,7,5098.08,0
32803.84,0.196,9.82,3,0.279,3,11154.66,0
53186.16,0.062,6.19,2,0.798,8,6970.75,0
31908.64,0.205,9.29,2,0.341,4,7378.16,0
68121.55,0.361,8.63,0,0.383,13,11407.93,0
47525.43,0.193,2.26,0,0.775,5,25373.85,0
36085.34,0.331,7.27,1,0.565,13,16025.41,0
37938.46,0.047,4.84,3,0.404,11,17237.72,0
108852.36,0.242,0.5,0,0.397,11,10589.8,0
47621.0,0.084,9.4,2,0.259,5,13034.0,0
42305.27,0.459,11.02,3,0.599,8,9888.89,1
38315.05,0.315,2.07,1,0.537,2,17080.6,0
57699.67,0.286,5.27,2,0.379,6,13022.32,0
25000.0,0.208,6.26,0,0.23,3,9539.64,0
37668.68,0.155,6.81,1,0.223,7,15293.61,0
25000.0,0.032,6.33,1,0.301,2,9624.54,0
33299.82,0.076,7.33,1,0.688,8,9385.33,0
54001.89,0.533,11.41,1,0.726,11,9880.8,0
65106.57,0.201,6.32,2,0.072,3,16719.79,0
49617.04,0.231,9.41,1,0.601,13,1000.0,0
50210.98,0.106,9.1,2,0.39,1,10761.54,0
25000.0,0.099,5.97,0,0.401,8,12106.18,0
31652.4,0.135,7.83,1,0.526,10,13198.14,0
67241.22,0.16,9.44,1,0.416,1,11228.34,0
33411.29,0.311,6.3,1,0.517,2,16915.73,0
38269.41,0.044,8.23,0,0.647,3,10524.17,0
30274.27,0.107,5.99,0,0.58,7,8346.14,0
28945.99,0.037,5.12,3,0.565,11,15252.08,0
34043.89,0.161,6.16,2,0.312,1,9941.8,0
31844.83,0.195,3.63,2,0.494,11,9428.1,0
56113.16,0.455,3.15,0,0.597,3,8494.97,0
43277.12,0.246,7.95,1,0.769,2,12781.85,0
57331.72,0.207,4.22,1,0.406,7,11354.94,0
25000.0,0.272,12.05,2,0.607,10,20855.56,0
61630.28,0.047,8.07,1,0.429,2,14951.04,0
40437.37,0.157,6.58,0,0.203,11,16435.71,0
76402.59,0.293,8.2,0,0.154,9,17349.79,0
39400.29,0.224,4.12,2,0.269,13,12751.0,0
25000.0,0.221,7.48,2,0.168,12,10108.6,0
62911.06,0.094,6.71,0,0.329,2,11799.46,0
38262.64,0.192,1.92,2,0.683,3,6384.72,0
25000.0,0.207,7.99,2,0.215,9,12425.52,0
42227.13,0.211,4.26,0,0.543,13,8835.87,0
43518.0,0.095,10.81,0,0.611,13,19829.19,0
58491.66,0.131,7.46,1,0.656,3,10865.83,0
25000.0,0.213,0.5,1,0.316,2,14636.06,0
60000.27,0.294,6.35,0,0.3,4,12166.78,0
33992.36,0.131,2.2,0,0.438,1,12724.6,0
78762.07,0.104,2.58,2,0.342,9,15589.25,0
25000.0,0.159,8.62,1,0.707,4,15141.97,0
48575.21,0.233,1.39,2,0.579,10,12989.86,1
46355.8,0.037,6.4,3,0.615,1,18097.66,0
34622.53,0.166,3.94,1,0.481,8,11420.5,0
30612.63,0.087,8.58,2,0.373,11,1137.52,0
35213.66,0.21,1.51,0,0.173,3,11384.14,0
35548.31,0.114,9.85,3,0.6,1,16276.86,0
25881.84,0.18,5.09,2,0.497,3,11825.73,0
56814.52,0.021,7.1,1,0.147,2,7940.84,0
27384.43,0.003,3.19,4,0.345,8,15280.32,0
57418.21,0.337,9.1,2,0.351,5,14492.98,0
25000.0,0.112,6.6,1,0.351,8,16288.07,0
37721.43,0.141,5.48,0,0.782,8,7939.51,0
37918.44,0.23,6.05,2,0.67,12,11563.5,0
39913.58,0.123,7.63,3,0.534,13,14015.37,0
56089.48,0.123,8.17,0,0.751,4,19571.31,0
37390.74,0.32,5.05,1,0.795,1,23145.79,0
34191.24,0.144,12.85,0,0.731,7,9973.58,0
37430.28,0.036,6.51,3,0.276,6,12625.63,0
56576.69,0.307,6.01,2,0.823,10,8479.51,0
26318.77,0.029,9.17,2,0.289,6,16376.79,0
28078.68,0.12,6.58,2,0.217,9,12314.46,0
25000.0,0.358,5.4,3,0.78,5,13443.33,1
81596.12,0.308,9.36,2,0.723,3,14920.74,0
26744.64,0.223,5.96,1,0.514,3,7980.44,0
25000.0,0.084,3.36,0,0.531,5,10986.28,0
30238.93,0.098,3.96,3,0.469,8,9088.1,0
32391.15,0.375,5.41,2,0.348,4,12102.4,0
67030.94,0.307,13.44,2,0.141,7,20021.91,0
34107.93,0.217,6.1,4,0.118,3,12349.89,0
44449.96,0.157,3.49,0,0.457,11,11703.51,0
25000.0,0.172,3.54,0,0.486,2,13293.22,0
43165.39,0.063,5.15,0,0.559,4,9153.14,0
25000.0,0.094,13.59,0,0.809,3,12295.53,0
35962.85,0.177,12.39,1,0.125,13,21362.22,0
30762.3,0.023,9.91,1,0.624,8,6664.2,0
40961.79,0.238,7.92,3,0.129,5,14232.99,0
50113.37,0.101,6.5,4,0.4,1,4757.85,0
25145.55,0.442,5.2,1,0.42,7,11264.3,0
26963.88,0.252,11.67,0,0.383,10,11342.99,0
42948.46,0.175,6.13,0,0.161,13,11850.64,0
51049.45,0.19,7.92,1,0.655,4,3443.96,0
65912.36,0.088,3.61,4,0.788,1,16251.54,1
34024.56,0.154,5.86,1,0.273,11,13372.03,0
25000.0,0.295,10.31,2,0.162,5,6216.76,0
42843.92,0.244,5.49,1,0.469,5,7845.7,0
30390.18,0.333,7.38,0,0.848,6,7676.97,0
29040.68,0.153,4.5,0,0.302,13,10265.45,0
65700.51,0.278,7.19,1,0.477,13,14934.4,0
49838.89,0.215,4.9,0,0.46,1,13445.84,0
31106.52,0.188,8.8,1,0.082,12,17380.32,0
39872.85,0.378,10.1,1,0.337,1,13768.82,0
38949.18,0.391,5.49,0,0.47,10,18507.28,0
42522.28,0.322,6.97,0,0.353,2,9813.37,0
34819.09,0.268,8.95,1,0.407,5,13463.05,0
25000.0,0.215,1.77,0,0.601,2,8648.06,0
28517.62,0.246,7.01,2,0.366,6,6345.03,0
33316.27,0.346,8.19,1,0.271,9,19724.18,0
40531.68,0.013,10.82,0,0.681,2,17892.9,0
27479.54,0.137,7.13,0,0.794,2,14048.78,0
42838.81,0.386,3.77,1,0.087,2,16385.27,0
35121.02,0.111,7.7,1,0.262,8,15554.21,0
30766.56,0.076,6.3,0,0.48,1,24204.65,0
25729.75,0.305,8.09,1,0.51,12,10894.18,0
46923.41,0.164,11.1,1,0.309,10,14000.78,0
46559.45,0.315,7.87,3,0.522,7,14525.83,0
53107.71,0.111,11.52,0,0.342,2,10168.76,0
48642.4,0.201,3.02,0,0.507,5,14973.63,0
49933.48,0.263,5.25,0,0.748,3,5722.45,0
45877.38,0.079,10.8,2,0.2,3,1159.7,0
25000.0,0.078,9.37,1,0.772,7,10573.49,0
36399.43,0.135,6.8,0,0.478,2,10568.14,0
25000.0,0.318,6.64,3,0.702,13,17230.04,0
64810.59,0.319,8.1,0,0.49,3,25818.37,0
39938.47,0.06,2.72,0,0.718,2,8475.81,0
62593.36,0.103,9.82,0,0.318,3,12748.75,0
27983.97,0.072,4.28,0,0.406,10,3366.24,0
38864.86,0.37,3.86,2,0.276,6,17912.16,0
44010.39,0.162,1.57,2,0.249,10,5960.96,0
35745.66,0.123,9.84,3,0.562,10,12450.51,0
42861.37,0.18,8.01,1,0.323,11,9832.93,0
67424.06,0.197,9.41,2,0.338,2,16920.77,0
27968.39,0.194,15.34,2,0.446,1,12207.46,0
25000.0,0.138,3.99,1,0.725,8,19205.47,0
70278.31,0.226,7.16,1,0.456,12,9624.54,0
30421.91,0.272,1.9,2,0.468,10,16177.85,0
59449.05,0.177,0.5,2,0.409,9,8659.09,0
50421.33,0.322,6.07,2,0.693,4,13150.79,0
37203.56,0.059,6.84,0,0.556,11,15748.27,0
45849.55,0.227,4.38,0,0.301,2,15656.51,0
26925.07,0.116,11.05,2,0.645,13,10709.34,0
41359.77,0.086,7.61,2,0.529,7,14186.57,0
49410.29,0.343,9.42,0,0.294,11,8371.35,0
30606.99,0.248,4.67,2,0.695,4,5824.87,0
35133.07,0.231,9.11,0,0.154,5,5378.69,0
44775.11,0.189,8.82,2,0.207,13,17913.49,0
63776.87,0.233,8.39,1,0.131,9,14139.56,0
40090.55,0.221,5.52,0,0.629,10,12457.84,0
34519.13,0.174,3.19,1,0.43,6,9218.32,0
38129.92,0.117,6.49,0,0.44,3,8715.49,0
60238.18,0.064,5.23,0,0.133,8,14109.42,0
32063.41,0.149,10.66,5,0.3,1,14262.31,0
36131.44,0.2,9.3,1,0.367,11,6131.47,0
32167.4,0.093,8.09,1,0.524,5,13831.69,0
37364.98,0.111,2.22,0,0.482,3,13355.06,0
43251.77,0.17,7.25,1,0.421,4,6383.12,0
57633.39,0.264,3.31,0,0.368,3,13546.72,0
25000.0,0.229,9.0,2,0.307,1,12171.11,0
48748.08,0.174,8.23,1,0.522,1,14058.09,0
29376.3,0.332,5.99,1,0.057,11,11685.56,0
49393.52,0.286,7.81,1,0.3,13,16177.47,0
61936.95,0.116,1.86,0,0.266,13,13266.07,0
56866.3,0.207,5.73,1,0.584,11,8603.08,0
42416.2,0.077,5.65,2,0.147,13,8948.86,0
53748.69,0.247,6.28,1,0.183,1,22086.97,0
28848.57,0.329,4.57,1,0.333,4,7180.69,0
39193.24,0.209,14.51,1,0.507,2,14934.29,0
68310.23,0.217,5.95,2,0.516,13,11905.11,0
30447.54,0.038,12.55,0,0.424,1,24689.18,0
43003.82,0.59,7.02,3,0.477,5,16385.31,1
35270.02,0.171,11.98,2,0.6,5,13384.5,0
37485.6,0.179,5.45,1,0.546,1,24085.54,0
46264.26,0.038,6.21,0,0.578,6,9268.03,0
36521.94,0.146,1.37,0,0.437,7,1000.0,0
40086.98,0.304,3.99,2,0.604,7,14713.28,1
33637.47,0.078,4.68,0,0.056,9,11424.54,0
25000.0,0.058,9.59,1,0.442,4,7481.58,0
42941.03,0.238,5.95,0,0.326,6,11988.75,0
46808.24,0.112,2.22,1,0.209,9,7773.47,0
65105.27,0.196,7.22,1,0.418,6,18408.07,0
38324.59,0.516,11.51,0,0.229,11,15208.58,0
25000.0,0.101,13.55,2,0.619,8,17704.25,0
30825.49,0.165,9.95,1,0.453,10,12059.26,0
48491.19,0.294,8.95,1,0.502,1,10532.41,0
38964.83,0.048,11.64,0,0.559,2,6759.34,0
44256.25,0.36,9.28,0,0.76,1,7491.84,0
35469.27,0.202,5.81,2,0.325,9,12799.86,0
77221.49,0.11,8.96,1,0.513,6,6090.74,0
73482.0,0.165,8.55,2,0.255,4,24132.37,0
28967.84,0.069,4.9,0,0.358,13,11708.77,0
55169.24,0.249,8.24,0,0.411,11,12546.13,0
44641.62,0.161,3.53,0,0.276,10,13801.15,0
40325.76,0.325,10.5,1,0.284,9,13076.67,0
29706.14,0.303,6.12,1,0.543,12,4301.89,0
70794.44,0.114,8.25,2,0.776,9,15298.81,0
60345.43,0.343,8.29,2,0.502,4,9528.2,0
25000.0,0.169,8.66,1,0.137,11,2966.54,0
65135.3,0.194,10.44,2,0.818,13,11515.02,0
39599.34,0.122,10.52,3,0.721,1,22181.39,0
32557.83,0.177,7.42,1,0.112,9,16350.69,0
28515.35,0.106,3.33,0,0.701,1,15575.26,0
55864.65,0.082,9.91,2,0.653,12,12267.92,0
46164.36,0.135,1.34,2,0.44,8,6118.44,0
29556.2,0.151,7.55,0,0.5,13,14098.07,0
30215.66,0.035,10.5,1,0.339,2,13259.09,0
35044.25,0.274,6.51,1,0.449,8,15145.12,0
33544.32,0.162,4.42,4,0.808,1,14349.33,1
48277.61,0.288,10.96,1,0.614,6,7757.53,0
45823.76,0.066,4.56,1,0.597,12,11023.97,0
32129.26,0.355,4.92,2,0.368,4,8935.63,0
25000.0,0.031,6.89,0,0.283,6,15166.05,0
25162.25,0.149,4.6,2,0.522,1,2154.75,0
54421.76,0.025,9.64,0,0.442,9,7895.76,0
28333.96,0.213,7.13,3,0.142,4,7288.7,0
41726.73,0.058,1.44,0,0.183,3,19410.26,0
25000.0,0.173,9.51,0,0.395,9,23527.03,0
46118.57,0.243,7.84,2,0.446,12,10651.95,0
78576.99,0.457,9.14,0,0.621,8,12994.41,0
25214.55,0.263,7.48,2,0.626,9,13806.67,0
48649.37,0.281,9.57,1,0.337,5,19747.02,0
44150.59,0.249,5.83,0,0.662,6,14585.28,0
55340.45,0.144,4.71,1,0.562,11,8896.5,0
38332.98,0.028,5.34,1,0.383,12,9646.93,0
44156.2,0.169,8.45,3,0.47,7,11389.02,0
42774.22,0.119,8.58,2,0.363,8,5323.19,0
49045.07,0.035,8.64,2,0.336,1,9867.35,0
29920.84,0.162,12.37,0,0.893,4,22420.14,0
42931.33,0.168,2.47,1,0.519,10,1682.95,0
53295.86,0.173,7.71,3,0.556,5,12791.08,0
60403.16,0.16,5.89,3,0.663,6,23946.09,0
47739.06,0.177,5.35,1,0.565,10,9030.52,0
27006.02,0.056,7.72,0,0.536,3,6127.96,0
25000.0,0.217,6.96,1,0.708,3,4818.9,0
46305.64,0.238,7.98,1,0.238,10,18499.59,0
28167.52,0.215,4.34,3,0.433,13,9358.67,0
53934.04,0.182,1.23,2,0.433,7,17848.7,0
36289.2,0.457,6.22,0,0.3,6,9002.58,0
57186.07,0.147,5.38,1,0.427,6,16336.87,0
84460.21,0.187,7.84,0,0.312,9,11970.39,0
39268.86,0.318,8.39,1,0.367,11,14990.98,0
38537.99,0.443,6.36,1,0.439,1,12636.31,0
57223.65,0.35,7.08,0,0.364,1,18070.58,0
58242.28,0.3,12.92,1,0.611,13,6565.2,0
72806.67,0.083,4.12,0,0.466,6,13787.7,0
42993.29,0.118,14.13,1,0.626,9,10392.46,0
32160.57,0.165,14.18,1,0.537,11,12409.26,0
40243.34,0.028,9.75,1,0.112,7,13216.29,0
32264.72,0.156,11.12,2,0.644,6,17907.73,0
43648.9,0.299,2.09,1,0.51,13,9992.34,0
29617.36,0.132,4.84,2,0.235,13,11785.72,0
55033.77,0.424,8.85,3,0.212,5,13217.14,0
51232.1,0.286,5.67,1,0.401,1,9844.25,0
42136.16,0.111,7.29,1,0.381,1,11475.22,0
40495.73,0.302,2.26,2,0.557,11,10092.59,0
37468.09,0.149,5.79,2,0.517,5,10623.92,0
63531.39,0.306,0.5,1,0.18,10,13862.81,0
60815.27,0.135,5.78,0,0.365,5,8067.03,0
42234.85,0.075,10.93,0,0.446,11,10968.47,0
29737.75,0.122,4.51,0,0.306,10,8206.1,0
26585.02,0.225,7.76,0,0.352,4,3922.81,0
44385.46,0.085,11.86,0,0.503,8,13766.81,0
32102.15,0.132,1.64,1,0.294,1,15033.04,0
47409.45,0.361,8.52,2,0.444,13,12657.53,0
35054.4,0.077,7.67,1,0.425,2,7778.99,0
52618.03,0.051,6.08,0,0.697,11,14423.17,0
43156.8,0.208,10.69,0,0.286,9,15666.26,0
56915.25,0.375,11.31,3,0.473,6,15118.87,0
25000.0,0.387,7.64,0,0.739,13,15017.31,0
37068.86,0.277,7.16,2,0.374,4,22362.9,0
87192.7,0.11,6.79,2,0.487,1,3987.3,0
25000.0,0.243,9.53,1,0.355,13,13778.55,0
53902.29,0.181,10.37,0,0.664,7,12276.1,0
46457.88,0.312,10.59,0,0.194,5,18057.66,0
62943.66,0.164,9.78,2,0.293,10,15626.08,0
37768.96,0.116,7.67,0,0.256,1,15436.53,0
60877.81,0.229,4.67,3,0.83,2,16209.39,0
61446.19,0.459,6.84,2,0.582,5,10278.09,0
42996.46,0.143,8.4,2,0.307,6,6678.01,0
26704.73,0.088,8.54,0,0.431,11,16167.7,0
55246.02,0.498,10.34,0,0.403,6,12486.39,0
28546.71,0.22,2.13,1,0.601,7,9890.0,0
38250.74,0.12,11.17,1,0.676,6,16079.02,0
55905.49,0.207,4.13,2,0.715,3,14127.31,0
58819.21,0.157,16.0,1,0.352,8,10716.34,0
35532.9,0.094,9.68,0,0.326,9,10181.59,0
49983.29,0.02,12.28,3,0.397,6,11940.32,0
25000.0,0.072,2.11,1,0.591,10,11815.63,0
34018.74,0.072,6.37,1,0.384,7,6366.86,0
67112.23,0.056,5.41,1,0.464,11,16779.6,0
64227.44,0.223,7.4,2,0.458,6,5168.37,0
50727.57,0.103,7.62,1,0.601,6,12025.77,0
38191.11,0.135,1.01,1,0.608,11,17639.28,0
53989.3,0.232,2.79,2,0.428,1,13270.84,0
39809.87,0.162,10.81,1,0.679,10,10262.57,0
42568.93,0.187,5.77,1,0.323,7,10797.13,0
41395.77,0.076,0.8,1,0.43,6,8022.97,0
30594.27,0.167,5.72,2,0.821,2,10381.78,0
51744.51,0.308,1.28,1,0.792,3,2111.48,1
27598.55,0.28,3.79,1,0.327,8,3725.26,0
52656.54,0.184,3.42,2,0.612,13,14192.53,0
28675.23,0.131,5.45,4,0.552,8,12027.09,0
31171.94,0.213,8.08,2,0.238,3,17080.05,0
25000.0,0.237,10.82,0,0.364,3,11504.45,0
38001.12,0.172,1.86,2,0.57,11,1370.85,0
42882.37,0.385,12.64,2,0.222,8,12918.92,0
53609.17,0.054,7.17,1,0.37,6,5563.98,0
63500.73,0.42,5.98,0,0.723,10,7105.9,0
25000.0,0.225,4.36,1,0.226,2,14401.09,0
56652.4,0.137,12.52,1,0.281,11,9850.1,0
34118.26,0.17,12.0,3,0.265,5,7413.22,0
39135.25,0.373,2.37,0,0.208,1,7267.3,0
38683.02,0.12,8.04,2,0.134,13,6047.42,0
34292.09,0.075,7.52,0,0.653,11,17021.36,0
29393.57,0.091,5.89,1,0.192,9,19102.1,0
44255.1,0.294,4.99,3,0.375,5,7276.21,0
53311.15,0.073,4.28,0,0.508,2,9484.04,0
25824.52,0.096,10.15,1,0.269,4,16423.97,0
39862.43,0.166,7.9,2,0.46,6,5222.24,0
32203.99,0.18,4.51,1,0.206,9,16080.61,0
58898.6,0.194,10.54,3,0.393,1,7325.38,0
47703.16,0.1,7.45,0,0.348,5,14526.14,0
68053.32,0.206,9.11,1,0.491,10,5064.77,0
25000.0,0.309,6.08,0,0.843,6,13699.42,0
57639.81,0.279,8.59,0,0.203,10,11913.26,0
42486.13,0.081,6.66,3,0.075,8,12176.0,0
31138.16,0.327,6.24,1,0.334,8,18422.17,0
47630.15,0.415,15.4,2,0.597,7,10977.68,0
69432.59,0.217,8.27,3,0.427,11,11568.73,0
70376.52,0.3,5.77,0,0.302,12,15639.59,0
53518.16,0.069,9.76,0,0.37,9,13609.11,0
28365.77,0.107,4.71,0,0.581,13,15033.91,0
44732.35,0.119,9.65,0,0.151,11,11297.71,0
45245.02,0.354,3.48,0,0.419,11,12388.01,0
61988.6,0.241,13.12,1,0.403,3,10254.39,0
37884.36,0.168,0.5,1,0.726,2,18277.98,0
40354.17,0.259,7.62,3,0.482,11,18969.18,0
31929.06,0.175,7.03,1,0.779,9,12408.87,0
50707.57,0.223,9.54,2,0.409,4,17525.37,0
37220.18,0.088,10.88,2,0.617,12,5324.07,0
42834.22,0.164,2.78,1,0.094,11,10503.82,0
34052.46,0.112,6.45,2,0.842,6,13776.57,0
40803.94,0.17,8.2,2,0.255,2,5845.61,0
27497.64,0.176,5.34,2,0.647,3,15425.31,0
